indent_id,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories,carbohydrates,protein,fat,fiber,_source_sheet,date,hour,weekday,month,meal_period
6668,2022-10-12 11:04:13,3,10.49,1,,,,,0,0,无,648.04,81.16,43.66,14.6,2.96,indent_1,2022-10-12,11,2,10,lunch
6669,2022-10-12 11:04:17,3,10.7,1,,,,,0,0,无,610.15,88.63,34.62,12.67,4.38,indent_1,2022-10-12,11,2,10,lunch
6670,2022-10-12 11:04:40,3,10.62,1,,,,,0,0,无,568.55,61.16,32.89,21.71,4.59,indent_1,2022-10-12,11,2,10,lunch
6671,2022-10-12 11:04:56,3,11.3,1,,,,,0,0,无,1082.9,98.21,62.19,48.8,7.43,indent_1,2022-10-12,11,2,10,lunch
6672,2022-10-12 11:05:08,3,10.12,1,,,,,0,0,无,555.65,53.67,31.83,24.5,6.77,indent_1,2022-10-12,11,2,10,lunch
6673,2022-10-12 11:05:19,3,13.3,1,,,,,0,0,无,670.89,52.94,47.72,31.06,5.49,indent_1,2022-10-12,11,2,10,lunch
6674,2022-10-12 11:05:36,3,18.78,1,,,,,0,0,无,1724.5,196.26,89.77,62.37,9.87,indent_1,2022-10-12,11,2,10,lunch
6675,2022-10-12 11:06:14,3,12.77,1,,,,,0,0,无,651.47,109.09,26.57,11.31,10.97,indent_1,2022-10-12,11,2,10,lunch
6676,2022-10-12 11:06:31,3,7.89,1,,,,,0,0,无,611.55,85.03,40.82,10.65,1.14,indent_1,2022-10-12,11,2,10,lunch
6677,2022-10-12 11:06:42,3,6.87,1,,,,,0,0,无,509.3,66.13,34.37,10.59,0.88,indent_1,2022-10-12,11,2,10,lunch
6678,2022-10-12 11:06:54,3,11.1,1,,,,,0,0,无,890.9,128.63,50.54,17.35,3.85,indent_1,2022-10-12,11,2,10,lunch
6679,2022-10-12 11:07:25,3,20.38,1,,,,,0,0,无,2064.4,233.74,109.07,76.81,12.92,indent_1,2022-10-12,11,2,10,lunch
6680,2022-10-12 11:07:45,3,9.56,1,,,,,0,0,无,655.25,63.96,44.67,24.0,4.88,indent_1,2022-10-12,11,2,10,lunch
6681,2022-10-12 11:07:53,3,4.81,1,,,,,0,0,无,384.6,60.76,17.78,7.09,2.99,indent_1,2022-10-12,11,2,10,lunch
6682,2022-10-12 11:08:01,3,10.81,1,,,,,0,0,无,816.44,114.63,31.8,26.53,5.28,indent_1,2022-10-12,11,2,10,lunch
6683,2022-10-12 11:08:16,3,9.83,1,,,,,0,0,无,720.2,77.08,43.12,26.57,6.12,indent_1,2022-10-12,11,2,10,lunch
6684,2022-10-12 11:08:24,3,5.91,1,,,,,0,0,无,909.1,161.35,30.24,13.91,5.74,indent_1,2022-10-12,11,2,10,lunch
6685,2022-10-12 11:08:38,3,11.21,1,,,,,0,0,无,949.8,111.43,46.78,36.15,7.93,indent_1,2022-10-12,11,2,10,lunch
6686,2022-10-12 11:08:58,3,10.19,1,,,,,0,0,无,524.28,43.74,33.5,24.19,3.56,indent_1,2022-10-12,11,2,10,lunch
6687,2022-10-12 11:09:04,3,9.31,1,,,,,0,0,无,683.65,61.02,43.32,29.52,5.78,indent_1,2022-10-12,11,2,10,lunch
6688,2022-10-12 11:09:19,3,17.83,1,,,,,0,0,无,1183.88,118.88,76.55,43.8,7.93,indent_1,2022-10-12,11,2,10,lunch
6689,2022-10-12 11:09:23,3,9.74,1,,,,,0,0,无,704.5,58.96,40.0,34.1,3.63,indent_1,2022-10-12,11,2,10,lunch
6690,2022-10-12 11:09:29,3,12.21,1,,,,,0,0,无,757.1,48.71,47.09,43.25,2.62,indent_1,2022-10-12,11,2,10,lunch
6691,2022-10-12 11:09:36,3,10.4,1,,,,,0,0,无,639.56,49.77,43.2,28.86,4.29,indent_1,2022-10-12,11,2,10,lunch
6692,2022-10-12 11:09:44,3,8.85,1,,,,,0,0,无,688.45,62.05,41.93,30.57,5.8,indent_1,2022-10-12,11,2,10,lunch
6693,2022-10-12 11:09:55,3,9.2,1,,,,,0,0,无,961.22,144.61,37.74,23.28,3.35,indent_1,2022-10-12,11,2,10,lunch
6694,2022-10-12 11:10:04,3,10.65,1,,,,,0,0,无,758.78,84.86,46.41,25.07,6.61,indent_1,2022-10-12,11,2,10,lunch
6695,2022-10-12 11:10:07,3,11.74,1,,,,,0,0,无,632.15,46.51,43.81,31.64,4.22,indent_1,2022-10-12,11,2,10,lunch
6696,2022-10-12 11:10:28,3,12.1,1,,,,,0,0,无,878.1,83.66,51.57,36.39,6.2,indent_1,2022-10-12,11,2,10,lunch
6697,2022-10-12 11:10:39,3,15.06,1,,,,,0,0,无,853.8,96.33,50.95,30.64,4.45,indent_1,2022-10-12,11,2,10,lunch
6698,2022-10-12 11:10:46,3,10.8,1,,,,,0,0,无,819.3,74.15,47.79,35.54,4.41,indent_1,2022-10-12,11,2,10,lunch
6699,2022-10-12 11:11:11,3,11.02,1,,,,,0,0,无,832.04,84.03,46.79,34.53,5.41,indent_1,2022-10-12,11,2,10,lunch
6700,2022-10-12 11:11:31,3,10.37,1,,,,,0,0,无,773.0,85.06,39.22,30.28,5.06,indent_1,2022-10-12,11,2,10,lunch
6701,2022-10-12 11:11:49,3,13.6,1,,,,,0,0,无,832.45,64.83,55.19,40.19,5.33,indent_1,2022-10-12,11,2,10,lunch
6702,2022-10-12 11:12:21,3,15.9,1,,,,,0,0,无,924.8,14.45,72.25,63.58,2.89,indent_1,2022-10-12,11,2,10,lunch
6703,2022-10-12 11:12:25,3,11.4,1,,,,,0,0,无,672.55,71.05,45.57,23.1,4.27,indent_1,2022-10-12,11,2,10,lunch
6704,2022-10-12 11:12:32,3,17.29,1,,,,,0,0,无,875.85,87.3,63.3,30.93,2.71,indent_1,2022-10-12,11,2,10,lunch
6705,2022-10-12 11:12:43,3,12.33,1,,,,,0,0,无,814.85,73.71,49.0,37.27,4.92,indent_1,2022-10-12,11,2,10,lunch
6706,2022-10-12 11:12:49,3,15.82,1,,,,,0,0,无,1237.75,156.11,68.52,38.97,6.18,indent_1,2022-10-12,11,2,10,lunch
6707,2022-10-12 11:13:14,3,10.42,1,,,,,0,0,无,764.65,75.23,41.64,33.08,4.01,indent_1,2022-10-12,11,2,10,lunch
6708,2022-10-12 11:13:29,3,11.26,1,,,,,0,0,无,805.95,97.5,47.64,25.32,3.57,indent_1,2022-10-12,11,2,10,lunch
6709,2022-10-12 11:13:37,3,5.87,1,,,,,0,0,无,417.79,67.2,15.9,8.65,5.87,indent_1,2022-10-12,11,2,10,lunch
6710,2022-10-12 11:13:39,3,14.94,1,,,,,0,0,无,1026.95,144.37,56.43,23.94,7.25,indent_1,2022-10-12,11,2,10,lunch
6711,2022-10-12 11:14:01,3,21.57,1,,,,,0,0,无,1496.2,107.07,97.89,75.48,9.07,indent_1,2022-10-12,11,2,10,lunch
6712,2022-10-12 11:14:22,3,14.97,1,,,,,0,0,无,1042.3,94.63,63.17,44.87,10.93,indent_1,2022-10-12,11,2,10,lunch
6713,2022-10-12 11:14:28,3,7.22,1,,,,,0,0,无,514.95,54.72,25.9,19.69,3.6,indent_1,2022-10-12,11,2,10,lunch
6714,2022-10-12 11:14:43,3,11.86,1,,,,,0,0,无,621.5,66.29,38.17,23.48,5.12,indent_1,2022-10-12,11,2,10,lunch
6715,2022-10-12 11:14:52,3,11.54,1,,,,,0,0,无,971.9,127.3,47.7,30.49,12.09,indent_1,2022-10-12,11,2,10,lunch
6716,2022-10-12 11:14:59,3,7.59,1,,,,,0,0,无,387.56,55.23,18.64,10.61,4.14,indent_1,2022-10-12,11,2,10,lunch
6717,2022-10-12 11:15:04,3,8.75,1,,,,,0,0,无,695.6,64.07,39.49,31.8,5.92,indent_1,2022-10-12,11,2,10,lunch
6718,2022-10-12 11:15:12,3,8.99,1,,,,,0,0,无,479.84,45.12,32.19,17.67,3.4,indent_1,2022-10-12,11,2,10,lunch
6719,2022-10-12 11:15:26,3,9.8,1,,,,,0,0,无,597.75,63.87,35.44,22.69,5.19,indent_1,2022-10-12,11,2,10,lunch
6720,2022-10-12 11:15:32,3,9.17,1,,,,,0,0,无,796.6,89.46,45.86,26.7,3.91,indent_1,2022-10-12,11,2,10,lunch
6721,2022-10-12 11:15:42,3,6.82,1,,,,,0,0,无,392.68,42.53,26.89,13.27,2.47,indent_1,2022-10-12,11,2,10,lunch
6722,2022-10-12 11:15:52,3,13.55,1,,,,,0,0,无,761.6,82.81,52.73,23.95,5.38,indent_1,2022-10-12,11,2,10,lunch
6723,2022-10-12 11:16:29,3,11.95,1,,,,,0,0,无,602.55,60.47,37.08,24.62,4.83,indent_1,2022-10-12,11,2,10,lunch
6724,2022-10-12 11:16:50,3,11.74,1,,,,,0,0,无,818.15,99.87,57.56,18.73,1.31,indent_1,2022-10-12,11,2,10,lunch
6725,2022-10-12 11:16:54,3,8.41,1,,,,,0,0,无,703.4,92.93,33.29,19.49,3.26,indent_1,2022-10-12,11,2,10,lunch
6726,2022-10-12 11:17:02,3,12.5,1,,,,,0,0,无,802.84,76.76,47.85,34.69,6.3,indent_1,2022-10-12,11,2,10,lunch
6727,2022-10-12 11:17:15,3,13.39,1,,,,,0,0,无,929.05,95.4,52.92,35.98,3.27,indent_1,2022-10-12,11,2,10,lunch
6728,2022-10-12 11:17:30,3,11.91,1,,,,,0,0,无,760.45,79.8,40.1,29.48,5.75,indent_1,2022-10-12,11,2,10,lunch
6729,2022-10-12 11:17:34,3,12.16,1,,,,,0,0,无,850.5,81.74,46.31,37.91,5.96,indent_1,2022-10-12,11,2,10,lunch
6730,2022-10-12 11:17:45,3,14.55,1,,,,,0,0,无,979.87,92.91,57.07,40.78,10.79,indent_1,2022-10-12,11,2,10,lunch
6731,2022-10-12 11:17:49,3,9.3,1,,,,,0,0,无,728.9,73.25,36.91,31.37,5.01,indent_1,2022-10-12,11,2,10,lunch
6732,2022-10-12 11:17:56,3,19.02,1,,,,,0,0,无,716.25,45.43,64.64,32.7,5.54,indent_1,2022-10-12,11,2,10,lunch
6733,2022-10-12 11:18:00,3,9.84,1,,,,,0,0,无,696.15,74.8,38.86,25.54,5.63,indent_1,2022-10-12,11,2,10,lunch
6734,2022-10-12 11:18:15,3,5.9,1,,,,,0,0,无,622.84,83.71,28.88,19.57,5.21,indent_1,2022-10-12,11,2,10,lunch
6735,2022-10-12 11:18:25,3,13.01,1,,,,,0,0,无,1177.68,120.88,61.88,51.92,12.37,indent_1,2022-10-12,11,2,10,lunch
6736,2022-10-12 11:18:45,3,6.71,1,,,,,0,0,无,701.5,79.85,31.75,28.5,5.51,indent_1,2022-10-12,11,2,10,lunch
6737,2022-10-12 11:19:25,3,19.79,1,,,,,0,0,无,1058.88,59.11,65.45,65.89,9.34,indent_1,2022-10-12,11,2,10,lunch
6738,2022-10-12 11:20:02,3,9.73,1,,,,,0,0,无,686.71,81.28,35.1,22.74,6.7,indent_1,2022-10-12,11,2,10,lunch
6739,2022-10-12 11:20:12,3,10.44,1,,,,,0,0,无,858.4,80.29,47.95,37.12,6.77,indent_1,2022-10-12,11,2,10,lunch
6740,2022-10-12 11:20:24,3,12.24,1,,,,,0,0,无,836.55,69.91,52.94,39.34,5.95,indent_1,2022-10-12,11,2,10,lunch
6741,2022-10-12 11:20:49,3,15.96,1,,,,,0,0,无,1145.55,94.51,65.76,58.97,11.18,indent_1,2022-10-12,11,2,10,lunch
6742,2022-10-12 11:21:09,3,15.17,1,,,,,0,0,无,1065.9,111.11,60.71,43.19,6.01,indent_1,2022-10-12,11,2,10,lunch
6743,2022-10-12 11:21:29,3,10.61,1,,,,,0,0,无,957.1,79.14,54.07,46.73,6.8,indent_1,2022-10-12,11,2,10,lunch
6744,2022-10-12 11:21:42,3,13.39,1,,,,,0,0,无,807.23,92.27,40.88,32.01,9.69,indent_1,2022-10-12,11,2,10,lunch
6745,2022-10-12 11:21:50,3,12.4,1,,,,,0,0,无,837.1,89.6,47.78,30.65,3.56,indent_1,2022-10-12,11,2,10,lunch
6746,2022-10-12 11:22:03,3,11.08,1,,,,,0,0,无,761.75,74.81,40.76,35.51,7.43,indent_1,2022-10-12,11,2,10,lunch
6747,2022-10-12 11:22:23,3,10.1,1,,,,,0,0,无,692.16,76.37,35.45,28.46,4.79,indent_1,2022-10-12,11,2,10,lunch
6748,2022-10-12 11:22:30,3,10.59,1,,,,,0,0,无,618.24,60.97,35.87,24.56,4.47,indent_1,2022-10-12,11,2,10,lunch
6749,2022-10-12 11:22:38,3,9.14,1,,,,,0,0,无,464.97,44.17,29.95,18.17,3.64,indent_1,2022-10-12,11,2,10,lunch
6750,2022-10-12 11:22:52,3,11.16,1,,,,,0,0,无,975.9,128.1,52.25,26.65,5.98,indent_1,2022-10-12,11,2,10,lunch
6751,2022-10-12 11:22:56,3,7.6,1,,,,,0,0,无,448.22,36.05,27.8,20.84,3.68,indent_1,2022-10-12,11,2,10,lunch
6752,2022-10-12 11:23:01,3,13.01,1,,,,,0,0,无,788.9,62.33,48.55,38.07,6.55,indent_1,2022-10-12,11,2,10,lunch
6753,2022-10-12 11:23:15,3,12.89,1,,,,,0,0,无,917.7,114.98,51.95,27.86,7.7,indent_1,2022-10-12,11,2,10,lunch
6754,2022-10-12 11:23:23,3,9.69,1,,,,,0,0,无,720.9,81.13,32.27,29.96,6.58,indent_1,2022-10-12,11,2,10,lunch
6755,2022-10-12 11:23:32,3,10.51,1,,,,,0,0,无,645.9,50.43,37.59,30.72,4.39,indent_1,2022-10-12,11,2,10,lunch
6756,2022-10-12 11:23:36,3,10.56,1,,,,,0,0,无,1056.7,125.61,52.0,39.17,8.53,indent_1,2022-10-12,11,2,10,lunch
6757,2022-10-12 11:23:49,3,7.05,1,,,,,0,0,无,336.4,29.28,21.04,13.55,2.88,indent_1,2022-10-12,11,2,10,lunch
6758,2022-10-12 11:23:55,3,12.12,1,,,,,0,0,无,618.75,28.8,43.44,35.65,6.0,indent_1,2022-10-12,11,2,10,lunch
6759,2022-10-12 11:24:07,3,15.56,1,,,,,0,0,无,748.43,25.54,56.86,44.26,4.63,indent_1,2022-10-12,11,2,10,lunch
6760,2022-10-12 11:24:25,3,9.06,1,,,,,0,0,无,565.76,68.55,27.82,20.27,5.15,indent_1,2022-10-12,11,2,10,lunch
6761,2022-10-12 11:24:35,3,10.21,1,,,,,0,0,无,728.35,58.41,40.24,38.01,6.48,indent_1,2022-10-12,11,2,10,lunch
6762,2022-10-12 11:24:56,3,11.24,1,,,,,0,0,无,940.66,88.17,52.36,42.96,6.23,indent_1,2022-10-12,11,2,10,lunch
6763,2022-10-12 11:25:12,3,13.51,1,,,,,0,0,无,786.18,53.34,54.56,39.04,6.58,indent_1,2022-10-12,11,2,10,lunch
6764,2022-10-12 11:25:21,3,4.51,1,,,,,0,0,无,350.95,44.12,15.45,12.13,3.27,indent_1,2022-10-12,11,2,10,lunch
6765,2022-10-12 11:25:41,3,9.36,1,,,,,0,0,无,1034.6,145.96,44.97,28.5,6.0,indent_1,2022-10-12,11,2,10,lunch
6766,2022-10-12 11:25:53,3,22.14,1,,,,,0,0,无,1694.7,130.63,103.52,83.39,6.84,indent_1,2022-10-12,11,2,10,lunch
6767,2022-10-12 11:26:00,3,10.6,1,,,,,0,0,无,668.05,60.79,43.83,26.48,5.64,indent_1,2022-10-12,11,2,10,lunch
6768,2022-10-12 11:26:08,3,12.67,1,,,,,0,0,无,947.2,92.34,56.12,41.02,6.75,indent_1,2022-10-12,11,2,10,lunch
6769,2022-10-12 11:26:15,3,10.68,1,,,,,0,0,无,738.3,59.13,42.18,38.26,5.47,indent_1,2022-10-12,11,2,10,lunch
6770,2022-10-12 11:26:33,3,12.41,1,,,,,0,0,无,1152.05,119.63,60.84,48.58,9.62,indent_1,2022-10-12,11,2,10,lunch
6771,2022-10-12 11:26:51,3,8.59,1,,,,,0,0,无,743.05,83.54,38.99,27.15,4.21,indent_1,2022-10-12,11,2,10,lunch
6772,2022-10-12 11:27:03,3,10.55,1,,,,,0,0,无,650.7,58.1,38.27,30.44,5.94,indent_1,2022-10-12,11,2,10,lunch
6773,2022-10-12 11:27:19,3,11.21,1,,,,,0,0,无,770.87,90.5,36.52,27.55,5.56,indent_1,2022-10-12,11,2,10,lunch
6774,2022-10-12 11:27:23,3,14.07,1,,,,,0,0,无,1069.78,98.99,58.77,48.8,10.42,indent_1,2022-10-12,11,2,10,lunch
6775,2022-10-12 11:27:27,3,10.87,1,,,,,0,0,无,592.25,54.53,35.85,26.97,5.85,indent_1,2022-10-12,11,2,10,lunch
6776,2022-10-12 11:27:33,3,2.74,1,,,,,0,0,无,287.69,43.12,12.05,7.44,3.01,indent_1,2022-10-12,11,2,10,lunch
6777,2022-10-12 11:27:37,3,10.28,1,,,,,0,0,无,714.6,102.23,34.41,18.34,5.65,indent_1,2022-10-12,11,2,10,lunch
6778,2022-10-12 11:27:43,3,11.5,1,,,,,0,0,无,819.28,80.41,44.58,35.23,7.34,indent_1,2022-10-12,11,2,10,lunch
6779,2022-10-12 11:27:52,3,7.06,1,,,,,0,0,无,450.62,45.26,23.74,18.67,4.49,indent_1,2022-10-12,11,2,10,lunch
6780,2022-10-12 11:27:59,3,16.66,1,,,,,0,0,无,1243.58,116.78,79.94,52.78,14.34,indent_1,2022-10-12,11,2,10,lunch
6781,2022-10-12 11:28:06,3,10.42,1,,,,,0,0,无,752.7,67.07,44.01,34.91,7.24,indent_1,2022-10-12,11,2,10,lunch
6782,2022-10-12 11:28:10,3,11.26,1,,,,,0,0,无,977.3,89.62,52.65,44.85,8.44,indent_1,2022-10-12,11,2,10,lunch
6783,2022-10-12 11:28:14,3,11.5,1,,,,,0,0,无,744.7,64.84,44.92,31.83,3.62,indent_1,2022-10-12,11,2,10,lunch
6784,2022-10-12 11:28:20,3,14.04,1,,,,,0,0,无,919.32,80.13,54.31,45.1,13.8,indent_1,2022-10-12,11,2,10,lunch
6785,2022-10-12 11:28:25,3,11.74,1,,,,,0,0,无,922.64,87.76,47.1,42.08,8.04,indent_1,2022-10-12,11,2,10,lunch
6786,2022-10-12 11:28:29,3,17.09,1,,,,,0,0,无,1209.13,113.86,63.49,54.34,9.67,indent_1,2022-10-12,11,2,10,lunch
6787,2022-10-12 11:28:41,3,12.46,1,,,,,0,0,无,1030.5,87.05,58.34,50.22,11.28,indent_1,2022-10-12,11,2,10,lunch
6788,2022-10-12 11:28:48,3,9.6,1,,,,,0,0,无,779.32,92.54,37.43,29.31,6.42,indent_1,2022-10-12,11,2,10,lunch
6789,2022-10-12 11:28:53,3,12.55,1,,,,,0,0,无,769.75,66.81,42.87,37.08,5.23,indent_1,2022-10-12,11,2,10,lunch
6790,2022-10-12 11:29:01,3,8.77,1,,,,,0,0,无,615.85,62.08,33.28,25.69,3.77,indent_1,2022-10-12,11,2,10,lunch
6791,2022-10-12 11:29:09,3,11.79,1,,,,,0,0,无,810.43,91.0,42.17,31.32,8.48,indent_1,2022-10-12,11,2,10,lunch
6792,2022-10-12 11:29:13,3,8.32,1,,,,,0,0,无,670.77,103.91,22.12,18.18,8.5,indent_1,2022-10-12,11,2,10,lunch
6793,2022-10-12 11:29:21,3,18.12,1,,,,,0,0,无,1144.27,95.7,71.15,52.77,10.14,indent_1,2022-10-12,11,2,10,lunch
6794,2022-10-12 11:29:26,3,9.97,1,,,,,0,0,无,714.1,64.92,39.71,34.07,6.83,indent_1,2022-10-12,11,2,10,lunch
6795,2022-10-12 11:29:36,3,9.83,1,,,,,0,0,无,876.3,113.03,39.92,29.85,5.6,indent_1,2022-10-12,11,2,10,lunch
6796,2022-10-12 11:29:41,3,10.46,1,,,,,0,0,无,663.1,63.18,36.92,30.72,6.16,indent_1,2022-10-12,11,2,10,lunch
6797,2022-10-12 11:29:50,3,8.61,1,,,,,0,0,无,623.45,71.39,36.89,21.87,4.94,indent_1,2022-10-12,11,2,10,lunch
6798,2022-10-12 11:30:10,3,10.12,1,,,,,0,0,无,489.95,32.29,31.59,28.07,5.55,indent_1,2022-10-12,11,2,10,lunch
6799,2022-10-12 11:30:27,3,12.86,1,,,,,0,0,无,753.69,52.1,47.13,37.97,4.83,indent_1,2022-10-12,11,2,10,lunch
6800,2022-10-12 11:30:43,3,7.01,1,,,,,0,0,无,377.43,35.62,22.37,16.14,2.57,indent_1,2022-10-12,11,2,10,lunch
6801,2022-10-12 11:30:48,3,8.18,1,,,,,0,0,无,567.35,47.7,32.28,27.19,4.84,indent_1,2022-10-12,11,2,10,lunch
6802,2022-10-12 11:30:53,3,9.9,1,,,,,0,0,无,810.67,103.21,37.72,27.83,8.51,indent_1,2022-10-12,11,2,10,lunch
6803,2022-10-12 11:31:04,3,6.08,1,,,,,0,0,无,423.2,49.97,25.15,14.67,2.97,indent_1,2022-10-12,11,2,10,lunch
6804,2022-10-12 11:31:07,3,4.82,1,,,,,0,0,无,588.9,82.54,26.22,16.68,5.37,indent_1,2022-10-12,11,2,10,lunch
6805,2022-10-12 11:31:20,3,17.0,1,,,,,0,0,无,961.42,46.32,59.98,61.95,9.44,indent_1,2022-10-12,11,2,10,lunch
6806,2022-10-12 11:31:22,3,8.46,1,,,,,0,0,无,684.7,72.55,36.95,26.03,3.58,indent_1,2022-10-12,11,2,10,lunch
6807,2022-10-12 11:31:40,3,14.27,1,,,,,0,0,无,1073.14,111.63,52.38,44.97,10.26,indent_1,2022-10-12,11,2,10,lunch
6808,2022-10-12 11:31:47,3,10.24,1,,,,,0,0,无,817.4,66.95,46.34,41.98,6.45,indent_1,2022-10-12,11,2,10,lunch
6809,2022-10-12 11:31:55,3,13.92,1,,,,,0,0,无,636.15,78.28,43.03,17.51,6.68,indent_1,2022-10-12,11,2,10,lunch
6810,2022-10-12 11:32:02,3,11.02,1,,,,,0,0,无,751.5,81.21,38.61,30.78,7.44,indent_1,2022-10-12,11,2,10,lunch
6811,2022-10-12 11:32:19,3,6.04,1,,,,,0,0,无,455.3,54.94,23.37,15.4,2.84,indent_1,2022-10-12,11,2,10,lunch
6812,2022-10-12 11:32:22,3,7.86,1,,,,,0,0,无,566.1,82.74,21.47,16.19,6.01,indent_1,2022-10-12,11,2,10,lunch
6813,2022-10-12 11:32:26,3,9.76,1,,,,,0,0,无,651.2,63.37,37.84,25.69,4.25,indent_1,2022-10-12,11,2,10,lunch
6814,2022-10-12 11:32:35,3,13.84,1,,,,,0,0,无,909.6,106.94,49.89,32.96,7.94,indent_1,2022-10-12,11,2,10,lunch
6815,2022-10-12 11:32:43,3,11.68,1,,,,,0,0,无,1000.9,135.8,52.79,27.02,6.34,indent_1,2022-10-12,11,2,10,lunch
6816,2022-10-12 11:32:48,3,5.58,1,,,,,0,0,无,568.79,96.08,20.65,10.97,4.94,indent_1,2022-10-12,11,2,10,lunch
6817,2022-10-12 11:32:52,3,11.57,1,,,,,0,0,无,833.8,79.64,43.65,38.86,9.78,indent_1,2022-10-12,11,2,10,lunch
6818,2022-10-12 11:33:01,3,13.08,1,,,,,0,0,无,845.1,81.01,45.53,38.73,5.86,indent_1,2022-10-12,11,2,10,lunch
6819,2022-10-12 11:33:21,3,10.78,1,,,,,0,0,无,1016.55,141.14,39.55,31.9,7.01,indent_1,2022-10-12,11,2,10,lunch
6820,2022-10-12 11:34:18,3,14.18,1,,,,,0,0,无,945.45,108.38,47.53,37.53,8.59,indent_1,2022-10-12,11,2,10,lunch
6821,2022-10-12 11:34:32,3,10.7,1,,,,,0,0,无,844.05,83.82,42.71,38.86,8.22,indent_1,2022-10-12,11,2,10,lunch
6822,2022-10-12 11:34:42,3,6.56,1,,,,,0,0,无,626.36,102.42,19.12,15.59,5.28,indent_1,2022-10-12,11,2,10,lunch
6823,2022-10-12 11:34:59,3,9.09,1,,,,,0,0,无,623.06,74.07,25.7,25.69,6.68,indent_1,2022-10-12,11,2,10,lunch
6824,2022-10-12 11:35:14,3,11.46,1,,,,,0,0,无,1081.5,120.8,50.98,44.42,11.97,indent_1,2022-10-12,11,2,10,lunch
6825,2022-10-12 11:35:28,3,8.82,1,,,,,0,0,无,878.46,121.76,36.39,26.6,7.75,indent_1,2022-10-12,11,2,10,lunch
6826,2022-10-12 11:35:37,3,11.17,1,,,,,0,0,无,996.05,129.6,44.84,33.82,8.71,indent_1,2022-10-12,11,2,10,lunch
6827,2022-10-12 11:35:48,3,6.48,1,,,,,0,0,无,994.1,131.72,45.75,31.86,9.52,indent_1,2022-10-12,11,2,10,lunch
6828,2022-10-12 11:35:52,3,10.48,1,,,,,0,0,无,1009.07,138.42,42.24,32.69,7.12,indent_1,2022-10-12,11,2,10,lunch
6829,2022-10-12 11:36:11,3,7.53,1,,,,,0,0,无,624.76,70.05,24.85,27.68,5.84,indent_1,2022-10-12,11,2,10,lunch
6830,2022-10-12 11:36:18,3,8.65,1,,,,,0,0,无,733.15,76.28,35.83,31.76,6.69,indent_1,2022-10-12,11,2,10,lunch
6831,2022-10-12 11:36:22,3,7.75,1,,,,,0,0,无,332.46,38.23,20.65,11.06,4.33,indent_1,2022-10-12,11,2,10,lunch
6832,2022-10-12 11:36:30,3,11.01,1,,,,,0,0,无,533.6,58.49,32.76,19.35,5.78,indent_1,2022-10-12,11,2,10,lunch
6833,2022-10-12 11:36:33,3,9.29,1,,,,,0,0,无,610.15,74.63,27.77,22.97,8.57,indent_1,2022-10-12,11,2,10,lunch
6834,2022-10-12 11:36:39,3,7.73,1,,,,,0,0,无,478.55,62.03,21.0,16.59,5.43,indent_1,2022-10-12,11,2,10,lunch
6835,2022-10-12 11:36:50,3,11.1,1,,,,,0,0,无,862.12,77.05,47.84,40.54,8.26,indent_1,2022-10-12,11,2,10,lunch
6836,2022-10-12 11:37:01,3,9.3,1,,,,,0,0,无,924.0,102.61,45.2,38.35,6.94,indent_1,2022-10-12,11,2,10,lunch
6837,2022-10-12 11:37:12,3,7.8,1,,,,,0,0,无,745.76,96.13,35.61,24.87,5.48,indent_1,2022-10-12,11,2,10,lunch
6838,2022-10-12 11:37:20,3,7.35,1,,,,,0,0,无,547.6,54.58,29.08,23.07,4.4,indent_1,2022-10-12,11,2,10,lunch
6839,2022-10-12 11:37:56,3,11.87,1,,,,,0,0,无,808.6,110.36,40.11,22.66,7.77,indent_1,2022-10-12,11,2,10,lunch
6840,2022-10-12 11:38:01,3,15.76,1,,,,,0,0,无,949.3,62.52,53.56,57.33,12.79,indent_1,2022-10-12,11,2,10,lunch
6841,2022-10-12 11:38:16,3,11.0,1,,,,,0,0,无,827.0,102.53,39.86,29.58,9.5,indent_1,2022-10-12,11,2,10,lunch
6842,2022-10-12 11:38:22,3,10.6,1,,,,,0,0,无,771.1,55.89,47.46,39.03,4.23,indent_1,2022-10-12,11,2,10,lunch
6843,2022-10-12 11:38:29,3,11.28,1,,,,,0,0,无,745.6,70.9,40.94,33.61,5.58,indent_1,2022-10-12,11,2,10,lunch
6844,2022-10-12 11:38:33,3,11.38,1,,,,,0,0,无,760.85,74.55,46.05,30.32,5.57,indent_1,2022-10-12,11,2,10,lunch
6845,2022-10-12 11:38:47,3,11.99,1,,,,,0,0,无,907.45,119.44,44.37,28.39,6.49,indent_1,2022-10-12,11,2,10,lunch
6846,2022-10-12 11:38:52,3,11.3,1,,,,,0,0,无,1071.9,135.52,46.3,39.13,9.9,indent_1,2022-10-12,11,2,10,lunch
6847,2022-10-12 11:39:03,3,15.46,1,,,,,0,0,无,941.75,114.13,52.17,30.03,5.72,indent_1,2022-10-12,11,2,10,lunch
6848,2022-10-12 11:39:12,3,14.88,1,,,,,0,0,无,697.01,59.51,45.21,31.1,6.44,indent_1,2022-10-12,11,2,10,lunch
6849,2022-10-12 11:39:28,3,6.91,1,,,,,0,0,无,316.07,29.16,17.24,15.21,4.47,indent_1,2022-10-12,11,2,10,lunch
