indent_id,dish_set
1824,米饭|韭黄肉丝/红烧大排
1825,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|雪菜毛豆/青椒面筋|青菜/白菜油腐
1826,米饭|红烧肉/香菇鸡肉|雪菜毛豆/青椒面筋|韭黄肉丝/红烧大排
1827,米饭|红烧肉/香菇鸡肉|雪菜毛豆/青椒面筋|青菜/白菜油腐|韭黄肉丝/红烧大排
1828,牛肉|米饭|红烧肉/香菇鸡肉|韭黄肉丝/红烧大排
1829,米饭|雪菜毛豆/青椒面筋|青菜/白菜油腐|韭黄肉丝/红烧大排
1830,米饭|芹菜香干/青瓜凉皮|茄子长豆/虎皮青椒|雪菜毛豆/青椒面筋
1831,牛肉|米饭|红烧肉/香菇鸡肉|虎皮包/油爆虾|青菜/白菜油腐
1832,红烧肉/香菇鸡肉|茄子长豆/虎皮青椒|青菜/白菜油腐|韭黄肉丝/红烧大排
1833,米饭
1834,米饭|红烧肉/香菇鸡肉|雪菜毛豆/青椒面筋|韭黄肉丝/红烧大排
1835,米饭|青菜/白菜油腐|韭黄肉丝/红烧大排
1836,米饭|红烧肉/香菇鸡肉|茄子长豆/虎皮青椒|韭黄肉丝/红烧大排
1837,米饭|芹菜香干/青瓜凉皮|韭黄肉丝/红烧大排
1838,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|青菜/白菜油腐|韭黄肉丝/红烧大排
1839,红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|雪菜毛豆/青椒面筋|青菜/白菜油腐|韭黄肉丝/红烧大排
1840,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|青菜/白菜油腐
1841,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|虎皮包/油爆虾|雪菜毛豆/青椒面筋|青菜/白菜油腐
1842,米饭|红烧肉/香菇鸡肉|青菜/白菜油腐
1843,米饭|青菜/白菜油腐|韭黄肉丝/红烧大排
1844,红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|虎皮包/油爆虾|雪菜毛豆/青椒面筋|韭黄肉丝/红烧大排
1845,米饭|雪菜毛豆/青椒面筋|青菜/白菜油腐|韭黄肉丝/红烧大排
1846,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|虎皮包/油爆虾|雪菜毛豆/青椒面筋|韭黄肉丝/红烧大排
1847,米饭|红烧肉/香菇鸡肉|茄子长豆/虎皮青椒|青菜/白菜油腐|韭黄肉丝/红烧大排
1848,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|青菜/白菜油腐|韭黄肉丝/红烧大排
1849,青菜/白菜油腐
1850,米饭|红烧肉/香菇鸡肉|雪菜毛豆/青椒面筋|青菜/白菜油腐
1851,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|雪菜毛豆/青椒面筋
1852,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|青菜/白菜油腐|韭黄肉丝/红烧大排
1853,米饭|红烧肉/香菇鸡肉|芹菜香干/青瓜凉皮|雪菜毛豆/青椒面筋|青菜/白菜油腐|韭黄肉丝/红烧大排
1854,牛肉
1855,牛肉|米饭|红烧子排|茄子长豆/虎皮青椒
1856,米饭|红烧子排|虎皮尖椒/家常豆腐
1857,红烧子排|蘑菇肉片/椒盐虾
1858,米饭|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1859,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1860,米饭|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1861,米饭|红烧子排|虎皮尖椒/家常豆腐|豆芽/木耳青菜
1862,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1863,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1864,米饭|葱油炒鳊鱼|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1865,米饭|红烧子排|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1866,米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1867,米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1868,米饭|葱油鸡|豆芽/木耳青菜|韭黄肉丝/红烧大排
1869,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1870,米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1871,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1872,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1873,春卷/山药卷|米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1874,春卷/山药卷|米饭|葱油炒鳊鱼|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1875,米饭|红烧子排|葱油炒鳊鱼|葱油鸡|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1876,春卷/山药卷|米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1877,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|酱爆茄子/土豆洋葱
1878,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1879,米饭|红烧子排|豆芽/木耳青菜|韭黄肉丝/红烧大排
1880,米饭|蘑菇肉片/椒盐虾|韭黄肉丝/红烧大排
1881,米饭|红烧子排|蘑菇肉片/椒盐虾|酱爆茄子/土豆洋葱
1882,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1883,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1884,红烧子排|葱油鸡|酱爆茄子/土豆洋葱
1885,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1886,米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1887,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋
1888,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1889,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1890,米饭|葱油鸡|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1891,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1892,米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1893,春卷/山药卷|米饭|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1894,米饭|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1895,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1896,春卷/山药卷|米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜
1897,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1898,米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1899,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1900,米饭|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1901,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1902,米饭|葱油炒鳊鱼|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1903,米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐
1904,春卷/山药卷|米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1905,春卷/山药卷|米饭|红烧子排|葱油鸡|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1906,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|豆芽/木耳青菜|韭黄肉丝/红烧大排
1907,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
1908,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1909,米饭|红烧子排|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1910,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|豆芽/木耳青菜
1911,米饭|红烧子排|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋
1912,米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
1913,米饭|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1914,米饭|红烧子排|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1915,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1916,米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜
1917,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜
1918,米饭|红烧子排|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1919,春卷/山药卷|米饭|葱油鸡|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1920,米饭|葱油炒鳊鱼|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜
1921,米饭|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1922,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1923,米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1924,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1925,米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1926,米饭|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1927,葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1928,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1929,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1930,米饭|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1931,春卷/山药卷|米饭|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1932,春卷/山药卷|米饭|葱油鸡|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1933,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1934,米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
1935,米饭|葱油鸡|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1936,米饭|红烧子排|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1937,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1938,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|韭黄肉丝/红烧大排
1939,米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|豆芽/木耳青菜
1940,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1941,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋
1942,春卷/山药卷|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1943,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1944,春卷/山药卷|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1945,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1946,米饭|红烧子排|葱油炒鳊鱼|豆芽/木耳青菜
1947,米饭|葱油鸡|韭黄肉丝/红烧大排
1948,米饭|葱油鸡|蘑菇肉片/椒盐虾|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1949,米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1950,米饭|红烧子排|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1951,米饭|葱油炒鳊鱼|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1952,米饭|红烧子排|葱油炒鳊鱼|豆芽/木耳青菜|韭黄肉丝/红烧大排
1953,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1954,米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1955,米饭|红烧子排|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1956,春卷/山药卷|米饭|红烧子排|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1957,米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1958,米饭|葱油炒鳊鱼|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1959,米饭|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
1960,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1961,米饭|红烧子排|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋
1962,米饭|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
1963,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|豆芽/木耳青菜|韭黄肉丝/红烧大排
1964,春卷/山药卷|米饭|葱油鸡|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1965,春卷/山药卷|米饭|葱油鸡|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1966,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1967,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1968,米饭|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1969,米饭|红烧子排|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1970,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1971,春卷/山药卷|米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1972,春卷/山药卷|米饭|红烧子排|葱油炒鳊鱼|葱油鸡|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1973,米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1974,米饭|葱油鸡|西兰花/韭黄炒鸡蛋
1975,春卷/山药卷|米饭|葱油炒鳊鱼|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋
1976,米饭|红烧子排|葱油炒鳊鱼|蘑菇肉片/椒盐虾|韭黄肉丝/红烧大排
1977,春卷/山药卷|米饭|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1978,春卷/山药卷|米饭|红烧子排|葱油鸡|豆芽/木耳青菜
1979,春卷/山药卷|米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1980,米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1981,春卷/山药卷|米饭|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1982,米饭|红烧子排|葱油炒鳊鱼|蘑菇肉片/椒盐虾|韭黄肉丝/红烧大排
1983,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
1984,春卷/山药卷|米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1985,米饭|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
1986,米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
1987,米饭|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐
1988,春卷/山药卷|米饭|葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1989,米饭|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1990,米饭|红烧子排|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|酱爆茄子/土豆洋葱
1991,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
1992,春卷/山药卷|米饭|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|韭黄肉丝/红烧大排
1993,米饭|红烧子排|葱油鸡|豆芽/木耳青菜
1994,米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1995,春卷/山药卷|米饭|红烧子排|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1996,米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
1997,米饭|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1998,米饭|红烧子排|葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
1999,米饭|葱油鸡|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
2000,米饭|葱油炒鳊鱼|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
2001,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
2002,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
2003,葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
2004,米饭|红烧子排|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
2005,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2006,葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
2007,春卷/山药卷|米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
2008,米饭|红烧子排|葱油炒鳊鱼|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2009,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|韭黄肉丝/红烧大排
2010,葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
2011,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2012,米饭|葱油鸡|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
2013,米饭|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋
2014,春卷/山药卷|米饭|红烧子排|豆芽/木耳青菜
2015,米饭|红烧子排|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2016,米饭|葱油鸡|蘑菇肉片/椒盐虾|豆芽/木耳青菜|韭黄肉丝/红烧大排
2017,米饭|红烧子排|葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
2018,米饭|葱油炒鳊鱼|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜
2019,春卷/山药卷|米饭|红烧子排|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋
202,木耳西兰花|米饭|肉末茄子|葱油娃娃菜
2020,春卷/山药卷|米饭|红烧子排|西兰花/韭黄炒鸡蛋|酱爆茄子/土豆洋葱
2021,春卷/山药卷|米饭|葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
2022,米饭|红烧子排|葱油鸡|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|韭黄肉丝/红烧大排
2023,米饭|葱油鸡|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2024,米饭|红烧子排|蘑菇肉片/椒盐虾|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2025,葱油炒鳊鱼|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
2026,米饭|红烧子排|葱油炒鳊鱼|蘑菇肉片/椒盐虾|虎皮尖椒/家常豆腐|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱|韭黄肉丝/红烧大排
2027,春卷/山药卷|米饭|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
2028,春卷/山药卷|米饭|红烧子排|蘑菇肉片/椒盐虾|豆芽/木耳青菜
2029,米饭|红烧子排|虎皮尖椒/家常豆腐|豆芽/木耳青菜|韭黄肉丝/红烧大排
203,木耳西兰花|米饭|肉末茄子|葱油娃娃菜|酥鱼/红烧肉|香菇鸭块/雪蘑菇肉片
2030,米饭|红烧子排|葱油炒鳊鱼|西兰花/韭黄炒鸡蛋|豆芽/木耳青菜|酱爆茄子/土豆洋葱
