indent_id,订单总重量,订单总金额,订单菜品种类数,热量总量,碳水总量,蛋白质总量,脂肪总量,膳食纤维总量
10986,436,10.51,7,587.48,75.07,22.279999999999998,22.31,7.12
10987,452,6.609999999999999,5,502.6,84.66999999999999,20.01,9.66,5.81
10988,238,14.29,2,541.5,8.69,41.05,36.42,1.31
10989,236,6.99,4,473.68,42.260000000000005,29.34,20.06,3.5100000000000002
1099,357,8.16,6,685.2,63.54,36.81,31.57,8.31
10990,656,13.52,7,949.02,127.89,39.46,33.87,15.31
10991,413,10.52,5,609.95,68.8,26.08,26.38,7.510000000000001
10992,535,8.34,5,806.4,105.86,38.739999999999995,22.95,5.0
10993,519,11.469999999999999,6,732.81,87.57,36.22,23.98,4.04
10994,440,9.79,4,692.3,98.28,23.189999999999998,23.31,7.24
10995,615,14.83,6,911.5899999999999,101.54,56.36,31.21,11.52
10996,522,10.52,5,838.5799999999999,96.97,37.48,33.8,7.92
10997,467,12.21,6,574.01,78.57000000000001,33.93,15.0,8.09
10998,580,16.27,7,882.1700000000001,95.93,48.02,31.96,5.8100000000000005
10999,462,8.28,6,576.45,84.27000000000001,20.11,19.79,8.92
1100,465,9.38,4,519.99,68.08,29.96,16.79,10.709999999999999
11000,401,11.569999999999999,7,462.62,54.86,29.05,13.73,4.07
11001,454,8.43,7,677.3499999999999,84.36,32.910000000000004,22.34,7.04
11002,497,11.370000000000001,8,678.0699999999999,71.80000000000001,38.67,26.14,5.9399999999999995
11003,493,15.589999999999998,6,708.78,56.78,48.37,31.030000000000005,7.08
11004,519,15.139999999999999,8,977.04,84.19,56.83,44.050000000000004,8.32
11005,537,6.44,4,508.16,95.6,16.2,5.42,4.62
11006,576,17.31,7,952.0799999999999,87.91,55.97,38.99,4.930000000000001
11007,488,7.59,6,715.1800000000001,109.13,27.73,18.63,7.03
11008,366,7.93,5,423.5,52.74,28.369999999999997,10.010000000000002,2.79
11009,293,7.22,5,508.88,55.79,26.169999999999998,19.55,3.61
1101,612,11.86,8,1022.76,100.24000000000001,57.04,44.02,11.879999999999999
11010,731,14.47,6,1094.34,127.63,56.03,38.38,7.5
11011,597,14.28,7,856.58,97.74,48.44,28.45,5.49
11012,576,13.24,6,765.02,105.43,32.91,22.61,7.16
11013,398,10.62,5,635.6,74.21000000000001,27.86,24.13,5.22
11014,508,10.34,8,659.5899999999999,93.53999999999999,32.25,18.52,9.17
11015,517,7.76,6,758.38,107.58000000000001,32.23,21.13,7.13
11016,370,10.209999999999999,8,543.73,53.73,28.080000000000002,24.12,5.49
11017,593,13.82,5,847.8,111.46000000000001,47.29,23.220000000000002,7.7
11018,529,9.6,5,623.13,84.81,29.64,17.62,4.86
11019,467,11.9,7,637.3,58.06999999999999,37.35,28.14,5.72
1102,487,12.07,8,1104.7,82.48,71.01,53.06,10.5
11020,472,13.04,7,734.71,73.17,44.55,31.51,10.31
11021,505,10.379999999999999,4,967.4,109.18,49.52,35.440000000000005,8.43
11022,723,15.1,6,909.42,106.21,47.51,31.47,8.97
11023,826,19.44,6,1220.1399999999999,153.62,63.56,36.49,9.05
11024,515,13.45,7,747.33,81.8,46.43,23.35,3.58
11025,414,10.46,7,466.14,56.97,25.49,16.41,6.15
11026,474,14.92,8,703.36,53.41,42.79,33.53,6.71
11027,501,9.61,6,624.45,69.65,34.43,22.860000000000003,7.009999999999999
11028,451,10.219999999999999,6,773.04,95.03,32.910000000000004,29.45,6.76
11029,611,11.040000000000001,8,775.0,112.32999999999998,31.47,22.5,8.93
1103,229,5.82,6,475.59999999999997,39.379999999999995,27.509999999999998,23.25,5.2
11030,330,9.559999999999999,4,486.01,48.38,28.57,18.619999999999997,3.49
11031,621,17.54,5,1134.0,118.34,63.3,42.99,6.15
11032,168,5.19,6,279.86,29.689999999999998,12.280000000000001,12.52,3.08
11033,589,14.93,8,805.4200000000001,69.42,46.480000000000004,38.08,8.959999999999999
11034,505,11.74,7,803.1,82.58,46.08,30.4,4.39
11035,653,12.84,6,901.3499999999999,122.75,43.32,24.93,5.22
11036,709,14.57,6,1070.45,128.66,49.41,39.580000000000005,9.67
11037,444,13.06,7,832.74,75.72999999999999,52.23,34.78,8.68
11038,431,11.67,7,594.9,58.019999999999996,31.4,26.349999999999998,7.220000000000001
11039,572,11.19,5,999.9,124.72999999999999,46.94,33.88,9.35
1104,271,9.850000000000001,3,595.1999999999999,35.629999999999995,43.04,32.79,8.38
11040,472,8.25,6,710.19,97.56,30.33,21.63,5.28
11041,503,10.120000000000001,10,763.03,97.14,32.11,26.64,7.05
11042,530,10.05,5,724.06,101.78,29.56,22.32,7.8
11043,435,10.0,5,611.8,66.13,30.6,26.080000000000002,7.67
11044,373,10.96,5,618.65,62.89,30.47,26.7,6.8
11045,522,14.600000000000001,4,771.73,85.78999999999999,58.92,20.78,6.98
11046,356,6.34,5,608.94,86.25,22.45,19.45,5.17
11047,454,9.25,7,667.44,85.11,27.86,24.0,8.5
11048,383,4.0600000000000005,4,527.1500000000001,82.11000000000001,20.03,12.77,4.25
11049,475,12.01,5,883.6,79.21000000000001,50.63,39.71,7.4
1105,272,5.38,5,524.22,40.59,26.24,27.07,4.220000000000001
11050,465,9.129999999999999,4,527.62,59.540000000000006,29.51,17.080000000000002,3.38
11051,515,11.89,4,835.8,87.41,36.84,35.63,5.07
11052,404,13.2,6,535.85,60.489999999999995,40.52,14.620000000000001,4.42
11053,445,8.43,4,497.58,84.43,24.29,7.040000000000001,6.08
11054,486,4.42,4,682.15,120.32,19.88,13.08,5.6
11055,449,11.16,5,712.88,75.15,36.18,28.02,6.69
11056,374,12.329999999999998,9,661.05,57.85,32.57,33.48,8.39
11057,591,12.08,4,898.0,105.58,39.72,33.58,8.9
11058,674,20.46,8,999.98,79.74,80.82000000000001,39.12,9.03
11059,466,10.24,6,625.84,58.489999999999995,31.08,29.919999999999998,8.59
1106,578,11.53,6,986.6999999999999,101.27000000000001,50.42,42.28,10.16
11060,532,13.05,4,748.36,101.64,44.91,17.13,5.95
11061,857,13.99,4,1287.5,174.4,51.71,43.5,16.72
11062,486,16.21,7,622.95,44.55,48.989999999999995,28.77,8.770000000000001
11063,515,9.209999999999999,6,677.72,93.0,25.299999999999997,22.37,9.15
11064,440,9.59,6,656.72,67.19,32.26,28.94,6.949999999999999
11065,516,12.37,4,829.7,86.03,43.67,32.98,4.91
11066,364,7.15,5,550.45,76.83,19.98,19.16,5.92
11067,967,11.89,6,1117.7,197.52999999999997,31.25,23.04,15.120000000000001
11068,196,3.26,4,274.2,41.31,9.43,8.58,3.8100000000000005
11069,451,10.21,6,701.2,65.59,39.089999999999996,32.24,9.41
1107,380,8.23,7,792.0,71.2,48.17,33.49,6.54
11070,206,9.79,1,515.0,10.3,41.2,30.9,2.06
11071,778,14.11,5,1009.5699999999999,126.35,52.53999999999999,32.53,7.68
11072,563,11.819999999999999,5,836.97,109.92999999999999,47.36,23.21,7.55
11073,407,5.36,4,396.53000000000003,68.47,15.77,6.1899999999999995,4.55
11074,373,8.16,5,542.85,74.77000000000001,20.67,18.18,6.57
11075,515,13.49,4,955.1,66.99000000000001,64.92999999999999,47.23,6.82
11076,490,10.64,5,537.27,85.05,32.879999999999995,7.32,5.38
11077,610,10.74,5,778.05,117.96000000000001,25.79,23.43,12.530000000000001
11078,898,16.560000000000002,10,1181.79,162.99,49.49,36.519999999999996,11.44
11079,567,8.84,4,398.2,79.58,12.6,3.18,6.279999999999999
1108,505,9.28,5,1010.7,94.21000000000001,47.11,47.41,9.05
11080,405,5.2,5,529.8,84.12,17.0,13.7,5.64
11081,539,12.03,4,800.48,100.26,39.28,24.31,3.8
11082,329,8.2,5,417.32,41.98,23.9,15.62,4.55
11083,1070,26.59,9,1730.05,185.76,102.23,60.8,8.93
11084,266,4.21,2,413.0,49.86,23.79,12.03,0.68
11085,444,12.53,9,650.55,64.98,43.410000000000004,23.26,5.909999999999999
11086,493,9.629999999999999,4,666.6,84.82,29.07,23.41,7.72
11087,416,8.85,5,565.02,61.89,32.2,18.76,2.3499999999999996
11088,435,11.57,5,594.35,72.17000000000002,37.44,17.71,6.5
11089,559,9.1,5,910.7,110.42000000000002,41.54,33.84,8.48
1109,406,7.4,6,684.7,68.98,30.91,30.63,6.9
11090,145,3.9699999999999998,5,149.25,16.73,6.82,6.45,3.0
11091,682,10.860000000000001,5,905.8,136.64,29.589999999999996,25.38,10.7
11092,306,6.260000000000001,6,446.08,59.599999999999994,22.35,12.81,3.4699999999999998
11093,280,5.99,5,410.25,47.55,20.75,13.879999999999999,2.94
11094,337,8.57,8,469.96,47.230000000000004,26.04,18.65,4.37
11095,369,9.030000000000001,7,474.46000000000004,56.18,28.16,14.989999999999998,4.4799999999999995
11096,635,9.69,4,886.8,108.05,47.3,28.45,4.04
11097,456,8.98,7,591.96,84.67,30.230000000000004,15.02,5.91
11098,505,8.620000000000001,6,644.2,95.94999999999999,22.08,18.17,7.81
11099,545,10.790000000000001,7,735.88,93.45,39.660000000000004,22.74,6.21
1110,506,9.63,6,914.5999999999999,101.45,46.21,36.27,9.16
11100,247,9.02,6,286.33,21.490000000000002,23.33,12.209999999999999,4.79
11101,412,12.59,6,604.9100000000001,49.53,40.949999999999996,24.87,2.9
11102,330,7.1,4,348.45000000000005,52.31,15.03,8.0,3.1799999999999997
11103,540,10.26,4,720.7,85.60000000000001,38.91,21.76,2.81
11104,564,9.14,7,896.7,120.49,38.42,28.88,7.95
11105,545,15.3,6,855.52,81.65,54.25,32.660000000000004,4.13
11106,465,12.04,10,755.17,79.58,42.66,28.38,6.49
11107,465,9.16,5,631.5,85.53999999999999,21.17,23.87,10.5
11108,532,11.1,5,652.22,90.52,29.150000000000002,16.169999999999998,4.58
11109,291,6.859999999999999,6,442.9,53.49999999999999,25.419999999999998,13.46,2.96
1111,406,9.48,9,708.76,61.870000000000005,39.11,34.68,9.59
11110,493,11.44,9,737.1099999999999,85.13,45.57,22.8,4.91
11111,462,9.58,5,650.41,80.86,32.13,20.61,6.18
11112,337,10.62,5,646.83,67.18,39.41,23.99,7.17
11113,448,11.0,9,812.55,88.44999999999999,39.92,31.919999999999998,8.58
11114,322,10.39,5,533.47,53.129999999999995,37.93,18.0,4.12
11115,618,9.27,5,904.99,137.32,38.69,20.98,6.9
11116,255,6.17,6,390.25,45.75,19.369999999999997,11.879999999999999,2.32
11117,243,6.84,4,310.94,20.48,20.259999999999998,15.82,3.53
11118,452,11.37,7,664.15,78.65,38.65,21.92,5.99
11119,530,12.77,7,663.5,71.8,48.05,19.169999999999998,3.31
1112,642,11.23,5,1238.4,135.05,62.370000000000005,48.05,7.99
11120,584,16.45,7,1147.08,107.75999999999999,63.78,47.61,9.620000000000001
11121,390,10.32,6,552.78,53.53,42.41,18.34,4.6
11122,562,10.62,6,621.1500000000001,93.56,24.6,12.85,4.79
11123,665,10.41,6,914.3,143.12,32.230000000000004,21.73,7.08
11124,408,6.8,4,603.5,88.96,23.1,15.139999999999999,6.09
11125,351,5.83,4,536.23,76.06,22.479999999999997,15.959999999999999,6.8100000000000005
11126,592,14.86,8,992.45,101.78,54.09,37.36,8.0
11127,553,9.760000000000002,4,754.65,109.5,29.49,18.54,7.34
11128,355,4.98,4,461.89,67.01,18.560000000000002,13.16,5.0600000000000005
11129,516,10.01,4,788.3,97.78999999999999,36.68,26.38,4.569999999999999
1113,326,6.93,5,620.4,61.010000000000005,32.71,26.409999999999997,5.7299999999999995
11130,473,11.74,4,913.7,77.0,53.51,41.660000000000004,7.32
11131,414,13.469999999999999,6,608.76,57.309999999999995,48.739999999999995,18.25,1.98
11132,455,15.66,6,662.79,62.03,39.58,27.540000000000003,8.83
11133,548,12.14,6,816.8499999999999,91.28,39.06,33.74,9.01
11134,617,9.25,5,776.7,131.91,22.64,17.06,8.5
11135,420,16.32,6,594.8199999999999,37.26,59.7,21.66,4.2
11136,435,9.62,5,590.82,72.47,28.59,17.55,3.3099999999999996
11137,454,12.15,7,732.3299999999999,79.58,49.07,23.580000000000002,4.949999999999999
11138,464,10.06,5,642.38,83.1,30.259999999999998,17.72,3.43
11139,346,9.41,6,557.47,61.95,33.08,19.53,4.95
1114,594,11.19,5,1282.2,115.62,75.2,53.54,8.93
11140,608,13.42,6,908.0,119.29,42.5,25.76,4.8100000000000005
11141,760,13.94,5,1206.9,145.44,63.94,40.65,8.53
11142,288,5.79,2,350.84000000000003,59.78,23.959999999999997,0.87,0.85
11143,684,13.459999999999999,5,997.89,136.06,44.71,25.45,4.76
11144,557,11.91,4,799.85,89.84,40.96,26.28,2.84
11145,473,5.98,3,485.6,88.36000000000001,14.75,5.64,3.06
11146,418,8.62,4,506.68,81.12,30.72,6.49,3.19
11147,581,7.52,6,693.4000000000001,119.66999999999999,19.65,14.66,9.24
11148,338,4.25,5,516.9,78.72,17.17,14.629999999999999,5.02
11149,239,9.1,4,412.91,26.36,26.990000000000002,19.44,2.3899999999999997
1115,405,8.19,6,677.6,79.8,35.68,24.25,7.5600000000000005
11150,573,12.74,6,808.36,96.72,52.61,22.69,5.890000000000001
11151,456,13.26,4,955.7,70.22,67.22,43.17,5.16
11152,411,9.34,6,640.52,82.63,29.72,18.94,5.6899999999999995
11153,502,12.06,6,774.25,86.31,35.8,29.02,7.39
11154,352,10.13,4,724.4,53.480000000000004,50.65,32.480000000000004,3.42
11155,645,10.24,5,916.2,130.43,34.28,29.029999999999998,7.48
11156,299,2.16,2,296.05,60.989999999999995,8.620000000000001,2.21,2.83
11157,545,12.09,4,720.08,79.87,38.6,25.7,5.3
11158,339,10.5,4,652.0,67.55000000000001,34.53,25.27,4.99
11159,236,7.300000000000001,5,309.69,26.08,24.34,10.98,1.78
1116,520,12.530000000000001,5,1018.3000000000001,84.48,59.54,49.4,9.86
11160,556,10.58,6,727.9,87.53999999999999,41.56,21.7,4.97
11161,589,8.11,6,850.65,137.41,31.8,16.07,4.23
11162,367,8.43,6,455.4,55.870000000000005,23.76,14.7,5.38
11163,540,13.610000000000001,4,628.71,61.15,48.489999999999995,18.82,2.3
11164,493,9.620000000000001,4,766.5,93.19,40.25,25.9,5.55
11165,566,10.53,6,867.35,109.32,42.3,26.93,7.15
11166,458,9.55,7,688.17,87.22,29.47,25.38,8.09
11167,618,11.99,5,971.85,140.32,37.97,27.25,10.41
11168,364,8.02,8,511.94,62.78,24.009999999999998,17.74,5.28
11169,470,9.0,5,653.75,82.24000000000001,34.769999999999996,18.990000000000002,3.42
1117,558,12.17,4,1415.1,100.43,84.76,70.48,8.63
11170,470,9.899999999999999,5,857.4000000000001,91.53,46.970000000000006,31.669999999999998,5.56
11171,449,10.54,5,663.59,89.72,34.26,15.250000000000002,4.14
11172,470,11.66,6,565.3,72.32,26.13,17.130000000000003,7.9399999999999995
11173,504,9.49,8,652.23,96.3,29.98,16.83,7.55
11174,324,6.52,4,298.95,50.45,11.48,4.91,3.9400000000000004
11175,373,8.61,6,566.05,75.22,30.130000000000003,13.73,3.79
11176,289,9.13,5,573.85,56.72,37.46,20.25,4.55
11177,632,12.47,5,763.1700000000001,109.03999999999999,32.46,19.98,8.52
11178,533,6.7700000000000005,4,854.3000000000001,124.7,38.17,20.47,4.38
11179,400,12.8,9,760.77,65.39,49.18,31.22,6.68
1118,580,12.33,8,1165.0,116.06,69.57000000000001,45.6,11.25
11180,615,12.34,6,738.38,97.33,44.6,16.64,3.44
11181,336,8.96,7,435.41,51.99,27.04,11.69,3.21
11182,564,12.4,6,639.75,94.60000000000001,37.05,10.56,3.74
11183,395,6.220000000000001,2,655.1,84.01,31.080000000000002,18.529999999999998,2.29
11184,551,13.04,6,802.15,91.46,37.81,31.049999999999997,6.319999999999999
11185,145,6.82,1,261.0,21.75,17.4,11.6,4.35
11186,230,6.67,3,291.9,31.439999999999998,16.47,10.73,3.75
11187,368,12.88,5,671.4000000000001,48.06,45.31,31.619999999999997,6.16
11188,512,7.63,4,672.7,91.55,24.270000000000003,23.470000000000002,5.24
11189,369,7.970000000000001,5,622.7,75.09,30.82,18.79,2.43
1119,494,8.850000000000001,3,927.4000000000001,99.30000000000001,49.269999999999996,36.169999999999995,4.87
11190,559,7.17,3,842.9,117.52000000000001,33.769999999999996,23.76,4.33
11191,439,9.89,8,554.91,66.11,32.81,16.29,4.79
11192,103,6.15,2,139.23,6.9,19.2,3.85,1.38
11193,360,7.62,5,486.7,64.85000000000001,22.24,12.73,3.29
11194,428,20.83,2,937.7,40.3,70.47999999999999,50.97,5.67
11195,689,16.34,5,1087.8400000000001,132.65,62.019999999999996,30.910000000000004,4.99
11196,449,8.4,8,636.65,81.07,29.98,20.08,4.21
11197,522,13.67,7,781.87,91.06,47.51,25.71,9.94
11198,477,9.1,4,851.8,100.97,44.14,27.44,3.8
11199,311,8.27,5,275.1,22.169999999999998,18.59,12.45,4.46
1120,492,7.16,4,662.38,83.4,38.9,17.36,6.63
11200,338,6.680000000000001,5,298.6,41.82,14.77,8.2,4.79
11201,656,12.299999999999999,6,815.25,109.65,38.13,21.84,5.48
11202,230,6.96,3,242.55,14.04,15.07,14.84,3.84
11203,442,8.14,4,498.59999999999997,77.42,20.38,10.52,4.779999999999999
11204,878,13.65,8,878.9499999999999,148.44,31.85,17.96,11.370000000000001
11205,497,13.67,7,815.99,81.74000000000001,47.85,30.880000000000003,7.08
11206,596,14.28,5,933.1,106.38000000000001,45.26,36.15,7.17
11207,753,13.450000000000001,4,913.45,119.18,43.33,25.67,5.25
11208,532,10.64,5,637.6,89.8,26.87,18.59,6.78
11209,551,10.059999999999999,6,782.26,117.55,32.06,19.37,7.37
1121,444,8.0,6,1057.7,94.18,65.99,42.440000000000005,5.83
11210,682,14.78,5,1615.7,138.16000000000003,89.72,77.57,11.56
11211,459,14.64,13,1005.9399999999999,51.589999999999996,69.05,57.35,10.33
11212,357,12.39,7,795.46,51.17,50.75,42.5,8.030000000000001
11213,347,10.61,5,448.74,46.97,22.650000000000002,20.220000000000002,8.23
11214,602,10.93,4,1129.44,119.3,54.190000000000005,48.23,8.36
11215,410,13.42,8,643.55,64.16,45.22,21.88,4.61
11216,590,14.95,6,826.34,84.45,44.54,34.68,10.120000000000001
11217,428,7.52,4,687.03,86.57,32.54,21.15,2.6
11218,363,6.54,7,699.6899999999999,73.46000000000001,29.7,29.53,4.54
11219,574,15.66,8,848.99,90.34,57.88,30.5,10.26
1122,444,7.99,6,770.1999999999999,86.87,38.06,29.22,6.24
11220,424,6.71,6,582.25,93.27,19.71,14.01,5.52
11221,409,10.719999999999999,8,879.68,76.23,45.32,41.82,6.279999999999999
11222,286,9.26,7,418.71000000000004,39.91,33.03,14.47,4.12
11223,458,19.84,7,770.3399999999999,46.95,80.43,28.83,5.180000000000001
11224,565,17.37,9,1088.67,87.5,68.56,51.42,9.47
11225,503,8.870000000000001,4,753.96,110.06,32.26,18.04,3.84
11226,465,9.16,4,955.5,99.94,52.760000000000005,38.120000000000005,7.0200000000000005
11227,384,7.71,8,598.84,78.42,32.07,16.91,5.18
11228,442,10.83,5,883.6,85.61,53.66,36.1,6.9
11229,1005,16.05,5,1765.1,238.18,71.25,57.61,17.9
1123,478,6.68,4,544.39,84.83,24.1,12.36,6.62
11230,557,10.23,5,891.4000000000001,119.74000000000001,40.87,28.42,9.6
11231,494,6.26,4,778.5999999999999,101.38999999999999,38.54,24.099999999999998,7.33
11232,673,15.1,6,1146.4,121.78999999999999,61.53,47.64,11.19
11233,673,14.74,7,1331.66,119.28,68.63,63.61,8.56
11234,564,11.649999999999999,6,1046.9099999999999,104.9,56.51,44.419999999999995,7.1
11235,531,13.75,6,850.4,103.52000000000001,51.31,26.240000000000002,6.87
11236,808,16.990000000000002,6,1817.3,169.28,75.36,85.77,16.27
11237,707,18.07,6,850.38,101.52,60.05,21.729999999999997,6.59
11238,369,9.02,5,688.4300000000001,81.41,33.92,25.89,6.59
11239,762,37.94,6,1598.1100000000001,63.39,146.59,83.74,9.29
1124,456,7.710000000000001,4,839.5999999999999,98.25999999999999,35.86,32.72,9.82
11240,383,12.4,4,904.79,40.24,56.46,57.56,6.92
11241,834,15.46,4,1628.9,196.3,74.44,60.97,16.540000000000003
11242,438,11.92,7,917.92,67.32000000000001,55.14,46.65,8.48
11243,431,21.740000000000002,3,1061.4,31.85,81.96000000000001,63.040000000000006,3.8899999999999997
11244,621,14.06,6,1328.3400000000001,133.52,60.66,55.15,6.82
11245,363,10.68,8,573.55,69.94,30.41,18.72,5.21
11246,377,9.45,4,655.68,75.14,29.310000000000002,25.169999999999998,3.08
11247,602,8.99,5,1037.57,153.57999999999998,38.75,28.419999999999998,8.3
11248,528,11.8,6,990.35,100.45,53.870000000000005,40.1,6.619999999999999
11249,440,8.700000000000001,4,744.35,82.75,40.84,27.41,7.02
1125,661,8.61,7,997.65,138.06,45.0,27.26,7.66
11250,252,6.16,8,491.22,51.230000000000004,23.35,21.23,4.5
11251,543,11.92,7,1188.34,121.71000000000001,54.959999999999994,50.44,8.95
11252,422,10.18,8,669.79,84.82,32.629999999999995,21.79,6.11
11253,431,4.85,3,809.7,112.52000000000001,30.15,25.71,7.09
11254,539,10.41,5,872.79,102.72,52.730000000000004,26.09,4.59
11255,553,8.36,3,729.25,129.56,34.45,6.359999999999999,3.54
11256,559,12.46,5,921.3299999999999,102.72,51.6,31.299999999999997,6.22
11257,1068,19.82,7,1790.72,209.41,92.84,61.23,12.08
11258,613,14.98,7,1141.6,89.03,59.57,58.910000000000004,6.22
11259,450,7.7299999999999995,4,726.41,82.92,31.64,28.27,2.7800000000000002
1126,412,6.359999999999999,4,536.52,82.47,23.29,12.290000000000001,7.260000000000001
11260,772,11.31,5,1230.8,169.19,44.68,36.25,7.2700000000000005
11261,445,8.370000000000001,4,805.8,75.14999999999999,43.55,34.96,3.9000000000000004
11262,390,7.12,4,624.4,72.39,33.55,22.290000000000003,5.27
11263,141,1.82,3,287.35,33.61,11.489999999999998,11.94,3.3000000000000003
11264,501,12.78,5,797.72,104.91,35.69,24.849999999999998,6.73
11265,673,9.59,6,1092.35,159.22,41.55,27.380000000000003,4.58
11266,763,17.81,7,1525.93,126.88,89.31,72.45,8.219999999999999
11267,448,7.699999999999999,3,653.4000000000001,107.59,25.299999999999997,12.28,5.4799999999999995
11268,571,13.149999999999999,6,1058.49,112.26,55.44,43.04,9.21
11269,394,7.87,5,632.69,85.64,28.15,17.43,2.6
1127,458,8.71,4,888.4000000000001,93.91,42.95,37.129999999999995,9.02
11270,367,4.96,4,677.4200000000001,95.25,24.5,21.45,5.62
11271,556,9.66,6,837.0999999999999,109.76,42.81,25.619999999999997,8.99
11272,426,5.69,5,655.7,101.92999999999999,23.73,16.240000000000002,6.5
11273,326,5.96,4,620.03,72.41999999999999,28.81,23.34,3.52
11274,298,11.01,6,747.27,47.06,47.8,39.71,3.9499999999999997
11275,380,11.44,5,659.4,59.58,46.72,26.2,5.89
11276,474,13.53,7,921.04,76.89,51.73,44.25,6.47
11277,455,7.4,3,587.3,100.47,22.37,9.83,6.449999999999999
11278,730,19.54,8,1225.2,142.86,68.71000000000001,43.05,12.549999999999999
11279,626,7.55,6,833.3899999999999,135.20000000000002,27.240000000000002,20.279999999999998,10.86
1128,451,13.13,4,1016.6,61.09,70.36,54.55,12.120000000000001
11280,568,9.46,6,666.95,108.25999999999999,23.19,15.83,9.46
11281,497,9.45,6,937.65,116.28,40.26,34.72,9.61
11282,407,8.29,5,817.12,72.03,38.71,41.69,6.34
11283,245,6.58,3,437.90999999999997,61.010000000000005,21.130000000000003,11.989999999999998,2.2
11284,374,9.48,4,629.1,68.14,35.61,22.05,4.15
11285,446,12.64,9,604.67,69.4,39.52,19.24,5.4
11286,644,13.26,9,1181.56,124.10000000000001,59.28,47.74,7.6
11287,708,13.61,5,1248.2,153.63,62.61,43.32,12.360000000000001
11288,331,11.73,7,572.4,37.82,43.03,28.17,3.6499999999999995
11289,833,14.13,10,1372.06,171.9,62.29,47.58,11.42
1129,566,7.51,4,868.1800000000001,106.51,52.2,23.069999999999997,6.7
11290,295,6.21,4,320.25,52.16,16.65,5.079999999999999,3.2399999999999998
